id,date,adj_open,adj_close,symbol,end_val
79,12/31/2002 0:00,14.66534889,14.73625827,CAT,-0.099845484
80,1/2/2001 0:00,14.04483559,14.06305591,CAT,0.16338406
81,12/31/2001 0:00,16.5271689,16.33953784,CAT,0.16338406
82,1/3/2000 0:00,14.32731589,14.25403788,CAT,0.00275084
83,12/29/2000 0:00,14.29081,14.36672803,CAT,0.00275084
84,1/2/2020 0:00,145.29,148.2,DIS,-0.000619451
85,1/14/2020 0:00,143.41,145.2,DIS,-0.000619451
86,1/2/2019 0:00,106.7942803,107.6537717,DIS,0.354286012
87,12/31/2019 0:00,143.67,144.63,DIS,0.354286012
88,1/2/2018 0:00,105.9454188,108.7168226,DIS,0.022465713
89,12/31/2018 0:00,107.7920807,108.3255581,DIS,0.022465713
90,1/3/2017 0:00,100.8165744,101.5633639,DIS,0.036983563
91,12/29/2017 0:00,105.0702387,104.5451306,DIS,0.036983563
92,1/4/2016 0:00,97.28815447,97.15607203,DIS,0.025639337
93,12/30/2016 0:00,100.1176561,99.78255829,DIS,0.025639337
94,1/2/2015 0:00,88.4649896,87.38376119,DIS,0.120638901
95,12/31/2015 0:00,100.1373615,99.13730869,DIS,0.120638901
96,1/2/2014 0:00,69.9990143,70.21074199,DIS,0.25421598
97,12/31/2014 0:00,88.67005016,87.79388231,DIS,0.25421598
98,1/2/2013 0:00,46.19366422,46.46646145,DIS,0.522512131
99,12/31/2013 0:00,70.21994754,70.33041416,DIS,0.522512131
100,1/3/2012 0:00,34.00715495,34.3116699,DIS,0.331344741
101,12/31/2012 0:00,44.4568552,45.27524688,DIS,0.331344741
102,1/3/2011 0:00,33.23402599,33.30447438,DIS,0.010597025
103,12/30/2011 0:00,33.79220322,33.58620781,DIS,0.010597025
104,1/4/2010 0:00,28.09364116,27.93683944,DIS,0.175763821
105,12/31/2010 0:00,32.90820221,33.03148688,DIS,0.175763821
106,1/2/2009 0:00,19.60745346,20.60677885,DIS,0.432804174
107,12/31/2009 0:00,28.11106357,28.09364116,DIS,0.432804174
108,1/2/2008 0:00,27.40571037,27.01541233,DIS,-0.286749036
109,12/31/2008 0:00,19.44377085,19.54714934,DIS,-0.286749036
110,1/3/2007 0:00,28.71937114,28.71097612,DIS,-0.046332151
111,12/31/2007 0:00,27.50752725,27.38874089,DIS,-0.046332151
112,1/3/2006 0:00,20.03492832,20.30117322,DIS,0.435979247
113,12/29/2006 0:00,28.89566661,28.76974128,DIS,0.435979247
114,1/3/2005 0:00,22.89160946,22.92453519,DIS,-0.12878967
115,12/30/2005 0:00,20.09316939,19.94340664,DIS,-0.12878967
116,1/2/2004 0:00,18.97637099,19.12178379,DIS,0.205887999
117,12/31/2004 0:00,23.03154379,22.88337803,DIS,0.205887999
118,1/2/2003 0:00,13.44586304,13.81402357,DIS,0.40170364
119,12/31/2003 0:00,18.83095818,18.84711516,DIS,0.40170364
120,1/2/2002 0:00,16.52150997,16.95628654,DIS,-0.209897155
121,12/31/2002 0:00,12.7655664,13.05369203,DIS,-0.209897155
122,1/2/2001 0:00,21.79438447,21.64717747,DIS,-0.248466068
123,12/31/2001 0:00,16.56103511,16.37921945,DIS,-0.248466068
124,1/3/2000 0:00,22.41941021,22.99663499,DIS,0.000113338
125,12/29/2000 0:00,22.32123059,22.42195118,DIS,0.000113338
126,1/2/2020 0:00,219.08,219.66,HD,0.017025744
127,1/14/2020 0:00,222.48,222.81,HD,0.017025744
128,1/2/2019 0:00,165.2301555,167.8588835,HD,0.321671576
129,12/31/2019 0:00,217.1,218.38,HD,0.321671576
130,1/2/2018 0:00,181.1369111,179.0608979,HD,-0.076475044
131,12/31/2018 0:00,166.9436967,167.2844578,HD,-0.076475044
132,1/3/2017 0:00,125.7587472,125.0233704,HD,0.435203127
133,12/29/2017 0:00,181.6416298,180.4893473,HD,0.435203127
134,1/4/2016 0:00,118.5873444,119.462326,HD,0.052467056
135,12/30/2016 0:00,126.2614099,124.8092733,HD,0.052467056
136,1/2/2015 0:00,93.9410582,92.39562238,HD,0.283121848
137,12/31/2015 0:00,121.2943186,120.5378242,HD,0.283121848
138,1/2/2014 0:00,71.79035802,71.71166928,HD,0.306182764
139,12/31/2014 0:00,93.57479884,93.77132825,HD,0.306182764
140,1/2/2013 0:00,54.43743854,54.36036807,HD,0.32246214
141,12/31/2013 0:00,71.6854397,71.99145146,HD,0.32246214
142,1/3/2012 0:00,35.53888178,35.31262622,HD,0.490326472
143,12/31/2012 0:00,51.73140887,52.96453632,HD,0.490326472
144,1/3/2011 0:00,28.66160682,28.75117434,HD,0.229129549
145,12/30/2011 0:00,35.32100606,35.22882787,HD,0.229129549
146,1/4/2010 0:00,23.01790489,22.63887935,HD,0.240235023
147,12/31/2010 0:00,28.28705173,28.54761179,HD,0.240235023
148,1/2/2009 0:00,17.55345124,18.35998172,HD,0.301407031
149,12/31/2009 0:00,22.9705267,22.84418485,HD,0.301407031
150,1/2/2008 0:00,19.82875041,19.18224057,HD,-0.116666104
151,12/31/2008 0:00,17.60671268,17.51540735,HD,-0.116666104
152,1/3/2007 0:00,29.5570246,29.39242131,HD,-0.330378576
153,12/31/2007 0:00,19.33652133,19.79201689,HD,-0.330378576
154,1/3/2006 0:00,28.38970408,28.9871601,HD,0.012379867
155,12/29/2006 0:00,28.38333161,28.74116484,HD,0.012379867
156,1/3/2005 0:00,29.91995142,29.99650863,HD,-0.049030403
157,12/30/2005 0:00,28.57245534,28.45296413,HD,-0.049030403
158,1/2/2004 0:00,24.66777186,24.16406631,HD,0.205863177
159,12/31/2004 0:00,29.82251497,29.74595775,HD,0.205863177
160,1/2/2003 0:00,16.56016517,17.01845971,HD,0.478751548
161,12/31/2003 0:00,24.27446753,24.48836989,HD,0.478751548
162,1/2/2002 0:00,34.67688352,34.25540405,HD,-0.526191532
163,12/31/2002 0:00,16.10871085,16.43020105,HD,-0.526191532
164,1/2/2001 0:00,30.94484578,30.8567996,HD,0.120602887
165,12/31/2001 0:00,34.68368158,34.67688352,HD,0.120602887
166,1/3/2000 0:00,46.3176306,44.00242406,HD,-0.331899206
167,12/29/2000 0:00,29.59028917,30.94484578,HD,-0.331899206
168,1/2/2020 0:00,135,135.42,IBM,0.006074074
169,1/14/2020 0:00,136.28,135.82,IBM,0.006074074
170,1/2/2019 0:00,106.8875046,109.9411606,IBM,0.254028715
171,12/31/2019 0:00,132.53,134.04,IBM,0.254028715
172,1/2/2018 0:00,141.0184804,140.7902951,IBM,-0.230798769
173,12/31/2018 0:00,108.1471377,108.4715886,IBM,-0.230798769
174,1/3/2017 0:00,146.7294594,146.8963971,IBM,-0.045640046
175,12/29/2017 0:00,140.7172758,140.0327201,IBM,-0.045640046
176,1/4/2016 0:00,114.7866807,115.082959,IBM,0.270548576
177,12/30/2016 0:00,146.2374324,145.8420536,IBM,0.270548576
178,1/2/2015 0:00,132.2167668,132.8314998,IBM,-0.118896699
179,12/31/2015 0:00,117.7240684,116.4966297,IBM,-0.118896699
180,1/2/2014 0:00,149.8208665,148.4763921,IBM,-0.122260606
181,12/31/2014 0:00,131.4790872,131.5036766,IBM,-0.122260606
182,1/2/2013 0:00,152.3790495,154.1533637,IBM,-0.014897595
183,12/31/2013 0:00,149.2446632,150.1089682,IBM,-0.014897595
184,1/3/2012 0:00,144.1602068,143.8282361,IBM,0.043179058
185,12/31/2012 0:00,148.5634888,150.3849087,IBM,0.043179058
186,1/3/2011 0:00,111.7522748,111.9572412,IBM,0.270309139
187,12/30/2011 0:00,143.8513969,141.9599359,IBM,0.270309139
188,1/4/2010 0:00,97.69499596,98.64081578,IBM,0.140392738
189,12/31/2010 0:00,111.3878899,111.410664,IBM,0.140392738
190,1/2/2009 0:00,61.266739,63.80826066,IBM,0.591180963
191,12/31/2009 0:00,98.61102618,97.48646875,IBM,0.591180963
192,1/2/2008 0:00,78.20978336,75.1241602,IBM,-0.214114611
193,12/31/2008 0:00,60.9819133,61.46392603,IBM,-0.214114611
194,1/3/2007 0:00,68.75829974,68.82906057,IBM,0.128171165
195,12/31/2007 0:00,78.39635593,77.57113113,IBM,0.128171165
196,1/3/2006 0:00,57.57181638,57.29949366,IBM,0.194059036
197,12/29/2006 0:00,68.63800632,68.74414757,IBM,0.194059036
198,1/3/2005 0:00,68.46308941,67.61914712,IBM,-0.161632187
199,12/30/2005 0:00,57.15285835,57.39725054,IBM,-0.161632187
200,1/2/2004 0:00,63.74178046,62.8425587,IBM,0.069836834
201,12/31/2004 0:00,68.2071397,68.19330458,IBM,0.069836834
202,1/2/2003 0:00,53.68261223,54.88842725,IBM,0.185080618
203,12/31/2003 0:00,63.60449469,63.61822327,IBM,0.185080618
204,1/2/2002 0:00,81.57489865,82.18366655,IBM,-0.352779026
205,12/31/2002 0:00,52.52448481,52.79698538,IBM,-0.352779026
206,1/2/2001 0:00,56.87876164,57.08742929,IBM,0.438470238
207,12/31/2001 0:00,83.02917753,81.81840581,IBM,0.438470238
208,1/3/2000 0:00,75.33951163,77.72486081,IBM,-0.240566854
209,12/29/2000 0:00,58.52117795,57.21532236,IBM,-0.240566854
210,1/2/2020 0:00,60.24,60.84,INTC,-0.013446215
211,1/14/2020 0:00,59.49,59.43,INTC,-0.013446215
212,1/2/2019 0:00,44.84482833,45.93765269,INTC,0.334602054
213,12/31/2019 0:00,59.62,59.85,INTC,0.334602054
214,1/2/2018 0:00,44.14958689,44.5969846,INTC,0.037185068
215,12/31/2018 0:00,45.94741005,45.79129229,INTC,0.037185068
216,1/3/2017 0:00,33.89754044,33.88828134,INTC,0.296264157
